"X064.EPL15_f_Mzb1_ESI.mzML";"X064.EPL16_f_Mzb1_ESI.mzML";"X064.EPL34_f_Mzb1_ESI.mzML";"X64Z.61026_f_WT_ESI.mzML";"X64Z.61027_f_WT_ESI.mzML";"X64Z.61028_f_WT_ESI.mzML"
"M239.05883T916.42062";0.373864385627648;-0.687010034206664;-0.0964237498240175;0.47470785166188;0.886328266035389;-0.951466719294234
"M239.11132T356.92161";-0.685673524245107;-1.67645555777545;-0.0244064770179901;-0.389089665100529;0.190185895212808;2.58543932892627
"M239.16436T1022.42022";0.926233646599525;0.529650985240415;0.827273187706077;-3.72618803832506;0.54574334994204;0.897286868836994
"M240.05947T1153.31999";0.379672145650046;-0.650258977403047;-0.297984269186399;0.699662783438296;0.509931345198136;-0.641023027697043
"M240.05944T1063.56886";0.436100724537164;-0.607870200094221;-0.0366367142531061;0.555139111014285;0.627013885673727;-0.973746806877849
"M240.05959T1219.49349";0.275474892908145;-0.50284925328484;-0.312180122359166;0.929801491684853;0.493423458017151;-0.88367046696615
"M240.10951T112.86518";1.18437427408105;-0.483255802692794;0.534176591377186;-0.289357442231952;-1.01649648386053;0.0705588633270562
"M240.10210T158.96714";0.51836834656968;-0.324557508787652;-0.127378982467919;0.393736190469773;-0.629104055360856;0.168936009576987
"M240.15310T285.34225";-0.0433310661998375;-0.87058585440207;0.219304380253575;0.451040855804126;0.637708741751243;-0.394137057207024
"M240.12325T743.55494";-0.828280228630059;-2.41291468436061;1.18499558618962;1.00744780840213;0.913466452252174;0.135285066146739
"M240.23233T1068.21959";0.355968367488916;0.241411596336143;-0.78524595693969;-0.197537919852169;0.986598166988129;-0.601194254021322
"M240.16777T1021.43989";0.834197605374757;0.358215393263744;0.757160161266342;-3.01240726657258;0.251907771185823;0.810926335481919
"M241.04696T1153.31999";0.394543215541502;-0.656275336429712;-0.131630909767964;0.67121346113207;0.375127175375056;-0.652977605850962
"M241.04657T1063.42065";0.522848204792299;-0.484275598138988;-0.116036883938429;0.724485469316845;0.236977831830088;-0.883999023861815
"M241.03829T1219.26064";0.106932036512807;-1.13875899524758;-0.317029611569156;0.8484617801208;0.442335055403606;0.0580597347795258
"M241.15449T285.11522";-0.00439786955787719;-0.846427712338359;0.112306825968074;0.524560850321114;0.707865427497211;-0.493907521890163
"M241.09321T188.68793";0.813119191001858;1.0094909120217;-0.937396186733228;-0.434111934376354;-0.43026005759888;-0.0208419243150941
"M241.17304T960.97894";1.17235708503446;-0.607402753999311;-2.19847379327306;1.15997249716095;1.06739478118602;-0.593847816109062
"M241.08959T734.79179";-0.544453899813774;-0.115948917469433;1.74972671241135;-0.0347188033254965;-0.317858758647067;-0.736746333155574
"M241.23554T1068.07252";0.432894625004974;0.15819487503501;-0.698425306985693;-0.236592092669292;0.901944241368042;-0.55801634175304
"M242.09998T100.05060";0.850101208991777;0.291339789609027;-0.589594142791595;0.480605450980493;-0.517707767790903;-0.514744538998794
"M242.15706T285.34225";0.290912068526591;-1.07331690007769;0.325748536651916;0.390108028475394;0.505152053774709;-0.438603787350911
"M242.08476T409.09434";1.45773483873635;0.915544777357282;0.195210571412881;-0.471346925467075;-1.55492018701961;-0.542223075019826
"M242.11366T152.26228";0.161655891579476;-1.4864558853328;-0.418759349062079;0.947013011106586;0.477715294251725;0.318831037457092
"M242.12129T832.68613";1.18812266514656;-0.809159059947441;1.18134505280181;1.21232591101704;0.425640551652327;-3.19827512067029
"M242.21144T968.50166";-0.838461375947805;-0.192682996165314;-0.959601281853712;-0.180523960179918;0.245333536859858;1.9259360772869
"M242.21159T1324.97183";-0.458728780412728;-0.178859345362268;-1.75377381041538;-0.22984537961499;0.473295888801275;2.14791142700409
"M243.10160T582.47769";-0.279807220969486;-0.279807220969486;0.00933535174189318;1.00991956591462;0.693967388651602;-1.15360786436915
"M243.08781T663.59464";-0.055281892835597;-0.297905570165764;0.444289162809419;0.954088598945204;-0.46338986336406;-0.581800435389208
"M243.10167T480.45707";-0.0504971168471463;-1.29891354442314;0.779122357790831;1.02026039340489;0.960368501290408;-1.41034059121583
"M243.09781T192.70762";0.519891620781556;-0.143648110479623;-1.19370486432692;0.337523102106326;0.0167637107414212;0.463174541177239
"M243.21070T1241.98575";-0.0551997232601489;-0.100464336202905;1.09661670987432;-0.394828432121545;1.06154646636658;-1.6076706846563
"M244.10487T582.30308";-0.463062170522387;-0.207386046668747;0.151764790452253;0.898401597621819;0.687766567136294;-1.06748473801922
"M244.19087T1324.97174";-0.574842724185852;-0.335976390966222;-1.46859714987511;-0.268478514170641;0.486488667821139;2.16140611137669
"M244.19080T758.23309";-0.502221097617488;0.216846921511662;-1.32668370305412;0.0205749011567299;0.0647762020221068;1.52670677598111
"M244.11204T113.96663";0.34198136670424;-0.412426905333207;-0.482650949334554;-0.227965727123634;0.181947742010441;0.599114473076715
"M244.22714T978.85365";0.151161679861084;-1.10208999985358;-2.28356452771735;0.411653612707091;0.784673580628465;2.03816565437429
"M245.07684T100.54604";1.32891667670975;-0.126823364437577;-0.153970690566836;-0.819652362746966;0.156641739165778;-0.385111998124154
"M245.12910T540.74477";-0.432666892296972;-1.32331119431625;-0.00119180959080078;1.03860904779668;0.82315300706078;-0.104592158653456
"M245.19422T758.23309";-0.500297690286107;0.222530819837217;-1.31028198769242;0.0765755439886245;0.0594809327582908;1.4519923813944
"M245.15294T1028.41708";-1.64074751196317;1.87362242303543;1.97856402414719;-1.58473973435726;-1.71159937416376;1.08490017330157
"M245.19433T1325.47345";0.131181738945;-0.893428117387901;-2.32569986111032;0.369773960740411;0.673137066951418;2.04503521186139
"M245.22698T1272.99013";0.213851777127685;-0.277891228925647;1.01530312891828;-1.18464738065977;0.724559573620913;-0.491175870081464
"M246.12412T312.30756";0.624098121011039;0.0293160256243374;-0.439042010055507;-0.20874950382177;-1.01547518938005;1.00985255662194
"M246.17021T253.78584";-0.904379866873947;0.179531855552444;0.466331317933936;0.827608008762005;-0.253653374736607;-0.315437940637837
"M246.23011T1272.99013";0.344202367503288;-0.152495722422758;0.520271629740544;-1.18988478478209;0.915858172366518;-0.43795166240552
"M247.12706T312.70992";0.502614816045162;0.260541258926245;-0.533354735469122;-0.0549564895145496;-1.06175532305385;0.886910473066103
"M247.10768T395.90719";0.851552907863137;-0.295032680040888;0.999669776545522;0.346262304223552;-0.742250557182702;-1.16020175140863
"M247.15503T864.85333";-0.16354223428962;-2.09227475710931;-2.09227475710931;2.8503140469239;3.00979522855951;-1.51201752697518
"M247.22701T1158.49486";0.506680153717968;-0.702763523782011;-0.42317765987618;0.653303220023714;0.217525830973094;-0.251568021056579
"M247.24175T1304.68118";0.0124088746633825;-0.958007799731729;1.10524444564113;-0.428450226620714;0.540346216156163;-0.271541510108235
"M248.11133T329.32494";0.123771500393758;0.223491615073842;0.774892062422646;-1.03411821742567;-0.355687559263849;0.267650598799275
"M248.15655T719.66410";-0.106971659969337;0.771257042004266;0.798818367612236;-0.0308782915622788;-0.349221115433354;-1.08300434265153
"M248.10281T259.45059";-0.449335517004705;0.562964017263541;-0.0588240789748509;0.0380699735405764;-0.263407552515133;0.170533157690572
"M248.16643T868.33271";0.215507160037837;-0.51909622305937;1.78458753430803;-0.501811281576078;-0.177088178543252;-0.802099011167164
"M249.03302T437.79457";-0.906138833211126;1.1374772328835;0.817541449186643;-0.544971274277401;-1.07409688494232;0.570188310360696
"M249.18521T1048.45157";0.900011275293385;0.605851931124939;0.0373098525202268;-1.33103615411657;-0.470249370797894;0.258112465975916
"M249.12333T188.64399";0.567926149210894;-0.485329543986777;-3.06584882196798;0.666533916218986;1.56036223816915;0.756356062355735
"M249.11362T330.63662";0.394281604912993;0.424038428469995;0.999386308411195;-0.367751700724033;-1.68367374348973;0.233719102419581
"M250.09368T299.86254";1.90452073027357;0.26135576712854;-0.425163902471832;-0.656414766460234;0.685466013432971;-1.76976384190302
"M250.11574T946.46887";-0.429334111666231;1.74478181773287;1.96014241607255;-0.366330739320467;-0.50903565395958;-2.40022372885914
"M251.04666T1219.11653";1.69828779059867;0.365007430235917;-1.12373429507017;0.0282423394406002;-0.538571002158545;-0.429232263046479
"M251.06387T124.31971";1.0048551402922;-0.624658382986016;-0.143896862380842;-0.140359253402455;-0.794384353329739;0.698443711806849
"M251.07757T215.03752";1.4410376347682;0.42696346827452;1.74152851219699;-1.28726469984057;-1.45291069860126;-0.869354216797879
"M251.10276T274.71804";0.890869820871959;0.272422134374651;-0.399568144370677;-0.668096651389021;-0.729364392215552;0.633737232728635
"M251.12796T720.00910";0.75254212467937;0.507538064179321;-2.2666331199792;0.12373855895902;0.347575205109002;0.535239167052493
"M252.13230T719.95592";0.580639023106773;-0.00670168652555252;0.559696572397138;-1.02378489665532;-0.377746689274578;0.267897676951534
"M252.10619T273.34941";0.895955960792893;-0.436489164771226;-0.142510434824474;-0.436489164771226;-0.733482234606711;0.853015038180754
"M253.12831T167.48281";-0.477762779920372;0.830222468049919;-0.642805163035798;0.334106056935073;-0.568548270570154;0.524787688541323
"M253.14376T793.20690";-0.557431961598832;-0.101897738335162;1.22137794355219;-0.572267982407883;-0.24375998970824;0.253979728497936
"M253.15458T479.76680";-1.19632092692269;-2.07907385985518;1.09585288214405;0.687335758094985;1.06278189964334;0.429424246895497
"M254.10237T176.28715";-0.946011923977819;-0.403368025750053;0.676865195146038;-0.177882332988321;1.06670553810536;-0.216308450535202
"M254.20271T1028.67788";-1.26543022552966;1.80654246543269;1.96366068284618;-1.19923695973656;-1.34916709828292;0.043631135270269
"M254.21148T910.04761";-0.789690249243368;0.535149395912821;-1.00804830670527;-0.11033298509925;-0.125340506976783;1.49826265211186
"M255.06526T535.59473";-1.65964799186886;-1.75966736175912;0.463434454131542;1.10732273725016;0.778795105786077;1.06976305646019
"M255.05347T1153.31999";0.26078920470818;-0.660889448001695;-0.231013211704309;0.652478175747684;0.604009069519431;-0.625373790269291
"M255.05337T1219.37706";0.265211716159182;-0.819422774171299;-0.39669202527613;0.888746003645723;0.612585290826936;-0.550428211184417
"M255.06544T707.03865";-1.40478818248825;-1.79568703829331;-0.420382473213084;1.50993374501338;1.0808872172462;1.03003673173506
"M255.05341T1063.56886";0.309517482258618;-0.386141504492135;-0.0731535754797486;0.566398274420184;0.749873210006728;-1.16649388671364
"M255.06522T362.30286";-1.3459644569941;-2.42649509905211;-0.02317133048022;1.51379940912674;1.12182920971108;1.16000226768862
"M255.15904T799.95905";-0.84369319900136;0.83985686302912;-0.110581555699976;1.47801026291366;-1.0064960182433;-0.357096352998142
"M255.08403T1172.07870";0.392636129746913;-0.937539637910683;-0.300674432235058;0.427913325501226;0.972995315880967;-0.555330700983375
"M255.21086T1286.61027";1.33740935308327;-0.310044708675221;0.124376922842977;-0.508851541201725;0.945620348121344;-1.58851037417064
"M256.06869T707.03865";-1.4024199668755;-1.8486044508989;-0.34985860423415;1.56550949255063;1.05480711153809;0.980566417919818
"M256.05426T1219.49349";0.610307100842083;-2.00464641055986;-0.433165689671315;0.997813011976806;0.672463351641406;0.157228635770878
"M256.07037T361.90083";-0.729931644833859;-1.83682969635333;-0.184601519652558;1.20811959128067;0.615090230104626;0.928153039454447
"M256.08717T1171.88571";0.289085924371647;-0.95307462518034;-0.256480987065676;0.565271041318343;0.814659754302806;-0.459461107746772
"M256.17597T285.34225";-0.0478631015784921;-0.851596432672619;0.1353146661334;0.448993804574917;0.675391906178641;-0.360240842635847
"M256.13633T890.20806";-1.05768488219487;0.56984305579147;1.54053233136244;-0.874180735562537;-1.09221271380689;0.913702944410389
"M256.11656T571.33459";-1.64728514285838;-0.310123422994783;-1.39277731838181;1.5885567603206;0.568391361149026;1.19323776276535
"M256.26352T1274.55972";0.790400634454494;-0.814073004276639;-0.913580408188292;-0.316379090303416;0.251984880317239;1.00164698799661
"M256.22716T1027.70531";0.306738950037244;-0.019737635587769;-4.13419534368668;0.852120503042315;1.12393207361471;1.87114145258018
"M257.07109T707.03865";-0.575841791814331;-0.371169716353164;-2.62093896493222;1.44502328225363;0.998981841394718;1.12394534945136
"M257.17903T285.34225";-0.127511023554056;-0.73740965968678;0.173061370202244;0.474629011415727;0.740164069214704;-0.522933767591839
"M257.11704T768.37784";-0.729328615407888;0.546843826919595;1.44204919264071;-0.501259149437114;-0.617550659834303;-0.140754594881008
"M257.11324T137.60762";0.812192893877841;-0.396618591918567;-0.351719457650291;0.316728248668008;-0.632513086327821;0.25192999335083
"M257.22222T848.19038";-0.344554559414315;-0.0894400333619079;-1.58907340472415;0.529388961231443;0.379386185762189;1.11429285050674
"M258.07619T761.33971";-1.08087195888212;-2.73780176139792;0.227338794306556;1.69670920572937;1.01329251774887;0.881333202495241
"M258.18078T285.34225";0.0545123763160181;-0.813872025807253;0.258813605721014;0.397023623832864;0.571607361556127;-0.468084941618783
"M258.11047T118.61953";1.81027016782244;-0.775698780603433;-1.00250842742668;-0.665721548332755;-0.559898089784457;1.19355667832488
"M258.27905T1209.50998";0.473944564778341;-0.279299145553431;-0.838719838161836;0.508692565301929;0.508692565301929;-0.373310711666925
"M258.20616T916.03009";-0.031286459219941;1.02524439428121;-0.722705005254533;-0.478493164919635;-0.887625755184223;1.09486599029712
"M259.16095T1141.11403";0.937227833339712;2.30990804385101;-1.78036958152282;0.0294112575508974;-0.0427822191570415;-1.45339533406176
"M259.28222T1209.79172";0.529409087525355;0.10845540213629;-0.577770290397781;0.690586956238568;-0.0556997103279056;-0.694981445174533
"M260.18582T419.06929";0.780466056997541;0.822035192568268;0.164868442316776;-0.810410757056103;-1.08744755878774;0.130488623961254
"M260.22151T1042.37067";1.4126596897844;0.983391464848134;-2.76154555019712;-0.0216129979187599;-0.266700856697158;0.653808250180502
"M261.18898T419.06929";0.73100756230735;0.900461594511807;0.2721121919764;-0.766371141376695;-1.35676173976631;0.219551532347447
"M261.15957T734.89342";0.812863610211219;2.35138357680252;2.00652503312561;-1.14463910472396;-1.25851302264921;-2.76762009276617
"M261.18482T1340.51644";0.95545117333287;-0.845310414730543;-1.60607405822115;1.02270192704257;0.0348457725232197;0.438385600053024
"M261.22104T1241.71273";-0.260004968173023;-0.00912056683430622;1.01065361705113;-1.23052024740106;1.21925003137182;-0.730257866014556
"M262.16501T100.53428";0.556189599938277;0.362470789183591;0.412878991946558;0.0914724107934575;-0.75478828348029;-0.668223508381581
"M262.13410T285.34225";-0.299708319403442;-0.641998504073767;0.42078224971855;0.0861827806226775;0.810099975202416;-0.375358182066444
"M262.22468T1242.00802";-0.200991853020566;-0.295037189669757;1.15544403004554;-0.548474934519229;1.2119591243933;-1.32289917722929
"M263.16811T100.54604";0.451075844741758;0.471162321714278;0.533405721490893;0.13955866617293;-0.978473566066171;-0.616728988053689
"M263.16412T909.44229";0.400155416604175;0.815142598876556;0.915239508103758;-0.681890932837847;-2.35127965150865;0.902633060762008
"M263.23741T1272.77674";-2.38210500268846;0.434795268791818;1.05497388998517;-0.270679005386965;0.935603614505476;0.227411234792964
"M264.10195T973.02168";0.517255658771429;-2.58716902794083;-0.512741178197217;1.68343467599159;1.38069879808138;-0.481478926706355
"M264.24085T1272.95522";0.104660593183756;-0.162947073811485;0.689971369254192;-1.15334839740529;0.93684615872225;-0.415182649943433
"M264.25271T1158.34360";0.988936860949576;0.0611695646535482;-1.85644377157435;0.902929638318532;0.785085690726117;-0.881677983073428
"M265.07956T192.70762";0.413623346200574;-0.202009856392856;-0.831427243295865;0.356772983572657;0.0289067903496154;0.234133979565874
"M265.08342T582.12846";0.151440380070826;-0.0793768272005332;0.151440380070826;0.844507823176392;0.509989980812726;-1.57800173693023
"M265.09739T520.72934";0.660696136817447;-2.93831796401279;-1.54946654818033;1.80372733828582;1.46355038139201;0.559810655697849
"M265.24894T1272.99938";0.426463635369368;-0.149864349525437;0.897130164120269;-1.62546495874444;0.730018506663446;-0.278282997883211
"M266.13848T280.46163";-0.45193592590683;0.700352855523748;1.36481928915692;-1.00309965519737;-0.753042611940522;0.142906048364052
"M266.17481T998.38356";-0.432684503877574;-1.14053515357952;0.718833559059406;0.329504963429022;0.603398654517348;-0.0785175195486814
"M267.13387T401.33752";-1.79175508825595;-1.30903906235031;0.602649312275257;1.31946335353685;0.726289310112041;0.452392174682107
"M267.12278T1014.88125";0.806657804235351;-0.184023432272245;-0.0130714727437817;0.322122005028359;0.652822627554727;-1.58450753180241
"M267.05890T100.78293";1.29047188919909;0.293116936395491;-1.37124458694527;-0.358660537801344;0.0722578149391951;0.0740584842128429
"M267.12216T922.02513";0.813790963150486;-0.886904513721597;-2.24209977502615;0.966464661092925;0.577906173283696;0.770842491220639
"M267.20636T888.46794";-0.105816659247292;-0.0164891210636226;1.27251679999426;-0.696461422881033;-0.179595263573143;-0.274154333229168
"M268.10459T228.42826";0.805350829019873;-1.26960948566373;-1.28582096056813;-0.046411381025823;1.63701054970439;0.159480448533427
"M268.13712T401.12605";-1.8339249375028;-2.28352443479901;0.993060286263247;1.41193879102846;0.898205867578077;0.814244427432017
"M268.15433T787.00064";0.981737233401687;-0.0557062743231138;-1.6169144845016;0.438164627426558;-0.144636616024606;0.397355514021063
"M268.26358T1170.33807";0.603352214931875;-0.00306757613195762;-0.514355450919382;0.258585549337898;0.454512130388083;-0.799026867606504
"M268.26360T1362.29983";-0.427330666370363;-0.418938798131137;-1.92389651163875;0.248222734196326;0.692535679856159;1.82940756208776
"M269.10722T228.42826";0.78747445446169;-1.24627597435162;-1.29255959972255;-0.0470588614027697;1.72921186566294;0.069208115352321
"M269.08821T140.57089";0.357097243767516;1.7510134768986;0.9336675664196;-1.57594026576366;0.0624220110893932;-1.52826003241145
"M269.12896T624.35708";1.00313576625819;-0.00747092694957657;-0.271819910922886;-0.508829344787343;0.0219302572457417;-0.236945840844141
"M269.15695T913.79074";0.687795297676718;0.215550721566641;-2.37788040406608;0.70697550389389;0.106485779962436;0.661073100966402
"M269.09222T705.40991";-0.762554948761416;-1.69609031052261;0.67972443819006;0.873077050550687;0.699153961250781;0.206689809292496
"M269.26667T1170.33807";0.718665314526842;0.0350230145761136;-0.422003539076842;0.0389365299748964;0.216392485906247;-0.587013805907258
"M270.09128T140.88429";0.416693271443971;1.82677012581688;0.87717664198783;-1.269425260867;0.0156878916131713;-1.86690266999485
"M270.10898T228.74254";0.728249306137294;-1.78229116033989;-2.30854470099367;1.68136128320669;1.39677680682212;0.284448465167457
"M270.19098T383.75242";0.0315415398045663;-0.175478883206213;1.22326292894899;-0.251541898673954;0.298961226402229;-1.12674491327561
"M270.21742T781.19476";-0.172870708556976;-0.114036774841222;-2.09800195740812;0.314016722570771;0.628617295772935;1.4422754224626
"M270.31549T1085.50202";0.622832451413778;-0.492353857042386;-1.15595386517771;0.887438605685468;0.0381376368850026;0.0998990282358599
"M270.21732T848.16546";-0.455670484216802;0.48635656009603;-1.91541687553327;0.107645947469458;0.313578662380968;1.46350618980361
"M271.07857T970.61519";0.356425764038756;-0.436978050538166;-0.415314169913686;1.1900217333769;0.0225954444912002;-0.716750721455009
"M271.06008T773.17882";-1.08876843084983;-1.73357881896182;-0.417862971058965;1.27068236107342;0.825740408405464;1.14378745139173
"M271.06003T432.95997";-0.808484309442165;-2.90915020275054;0.263393414413798;1.20508121963271;0.997739399349785;1.25142047879641
"M271.09266T155.04863";-0.362695491881706;0.791347104774053;-1.45076684629403;0.470951640681176;0.44974471293519;0.101418879785318
"M271.14004T99.56748";-1.00053056511895;-1.49061566442202;0.531646217983018;1.03253156218524;1.15244701098176;-0.22547856160905
"M271.15586T864.41924";-0.236144278319955;-2.54638808152572;0.243119365944042;2.08338519459291;2.30738136758688;-1.85135356827816
"M271.12840T276.57408";-0.204289351724166;-2.56280068791264;0.499424807466199;2.29357286863184;1.82733729968964;-1.85324493615088
"M271.14626T1022.66496";-0.813098904085559;-0.576939996820411;-3.20250444539511;1.46873662482265;1.80843661666396;1.31537010481446
"M272.06342T772.13547";1.12893683411389;-2.46343627111775;-0.62232376479953;0.786277324554834;0.354594738242427;0.815951139006126
"M272.13284T620.85473";-0.196772432128181;0.0646088612479031;1.48668936382828;-0.918106871135546;-1.03848579222252;0.602066870410056
"M272.10208T173.60105";-1.58596534467097;1.21533462989756;-0.0291156606612425;1.49809087574206;-1.68050039623052;0.582155895923121
"M272.25809T1048.06554";-0.0789737778356957;-0.908706495600535;-0.327917727691557;0.85462811409797;0.890714496665218;-0.429744609635411
"M272.22190T909.97316";-1.00526671503614;0.603271460602817;-1.43230186422138;0.15845358438123;0.186952129282004;1.48889140499148
"M273.03283T622.45439";-0.218614703913521;-1.13407366055485;-0.668421913576758;1.5732350215335;1.20239107987883;-0.754515823367204
"M274.11964T800.06628";-0.418761705505591;-0.187084877951498;1.20981632083567;-0.433924151526454;-0.757454050146893;0.587408464294768
"M274.18355T961.20560";1.7952948873712;0.794761895816693;0.0517555275831554;-0.247594794496264;0.228867000479204;-2.62308451675399
"M275.18720T962.19608";1.75813162648414;-0.299328891193448;-0.635058189757297;-0.592431183786476;-1.03734348504335;0.806030123296424
"M276.14478T118.19228";0.912319008903465;-0.75061922923198;-0.264623702787099;0.326408931997417;0.52713422035018;-0.75061922923198
"M276.19603T915.64292";0.553131088583071;-0.203737455618956;-0.692740404956456;0.489076558002187;0.354086615783194;-0.499816401793039
"M277.19898T915.64292";0.487453268650864;-0.226959877977216;-0.296120147210266;0.499354185426173;0.360380592240952;-0.824108021130493
"M277.14751T118.16691";0.972637264295408;-0.525066038356127;-0.298540704532756;0.351143082855365;0.607774747360901;-1.10794835162278
"M277.21617T1068.21959";-0.200964914824132;-1.08051566168249;0.545454837525412;0.356570195040431;1.45411865127294;-1.07466310733215
"M278.20096T914.87266";-0.1284187210693;-0.67104099977483;-0.287262731928694;1.30620148872748;0.440232687902365;-0.659711723857023
"M279.13409T325.03179";-1.5692708858386;-1.78016637092106;0.570665631599544;1.50015156813214;0.949257726513013;0.329362330514961
"M279.20643T676.71936";0.264237347303472;0.862483113359331;-0.98276776535067;0.239692010465681;-0.0638557905577475;-0.31978891522007
"M279.23198T1006.62265";0.0186119149861624;0.316700722239444;-2.98403796236683;0.501873917638759;1.11444565740346;1.032405750099
"M279.23226T1088.06870";-0.546920293908487;-0.873400511056085;0.0691514063363909;0.441328745054983;1.28396833260998;-0.374127679036766
"M280.13739T324.67790";-1.14206773650896;-2.25635538603678;0.58816300407281;1.48052446754604;0.928348176910196;0.401387474016692
"M280.23543T1088.04748";-1.00904095184189;-0.654065744071264;0.165885442836504;0.446626291862302;1.36030116839595;-0.309706207181616
"M281.05136T1219.57886";0.33787863247094;-0.594723683375673;-0.42385799686475;0.804048508799148;0.587470090732264;-0.710815551761918
"M281.05128T1063.56886";0.437386225834559;-0.604948823204562;-0.299861978357037;0.585658887246043;0.792308411374304;-0.910542722893312
"M281.05140T1153.44809";0.345897853915986;-0.504015757751757;-0.340044654278317;0.636658187856106;0.651152107383741;-0.789647737125748
"M281.10662T420.01445";0.206908489499904;-0.896197101148725;-0.607156734858382;2.14352044213641;-0.461805849693405;-0.385269245935804
"M281.13872T1012.87520";-0.0416781292731098;-0.375943723282502;-0.865090357872261;0.46057738496211;0.818706869211816;0.00342795625395243
"M281.14952T493.58209";-0.825409678938025;-2.43470343753264;0.608759360990365;1.38489523650963;0.880894848105218;0.385563670865453
"M281.24748T1115.89763";-2.16475197162022;-0.567450826316479;1.19537999919931;0.469267933605456;1.05055387295802;0.0170009921739125
"M282.05182T1219.57886";0.312325782097016;-0.637576889575683;-0.362158569828013;0.834073076518171;0.544051978561587;-0.690715377773083
"M282.05180T1153.31999";0.351953398946747;-0.697904944700248;-0.327872270515185;0.707329105454701;0.603269592697743;-0.636774881883747
"M282.05170T1063.56886";0.331503061582257;-0.581055289052343;-0.207034111106729;0.57879678283359;0.756784378370908;-0.878994822627678
"M282.11985T329.36928";0.527903798254825;-0.0329469748071495;-0.736955955724443;0.421613479348182;-0.728074882087212;0.548460535015803
"M282.19057T398.76653";1.28690648253999;-0.00317810513797241;-2.46340186615102;0.762843046109892;0.449278943277423;-0.0324485006383186
"M282.20394T900.94837";-0.359005382405466;-0.568528382827514;-1.49962460163627;-0.0799892946858177;0.561087663977135;1.94605999757793
"M283.04902T1219.57886";0.253814048140557;-0.716348562546269;-0.290097308568048;0.897019776258913;0.437687499925825;-0.582075453210981
"M283.04909T1153.31999";0.364471913396568;-0.697508090548699;-0.279799006568836;0.740425296571647;0.453240610355896;-0.580830723206569
"M283.04907T1063.56886";0.294469381722476;-0.496981332607924;-0.011772142774705;0.513126904870949;0.715601675170169;-1.01444448638097
"M283.16925T801.30805";1.13630925753409;0.0766908982291268;-0.805081209532346;0.808933287044259;-0.232119778344431;-0.984732454930702
"M283.10775T567.01263";-0.158075633528095;0.0884514377575645;0.277231464621796;-0.443552679999419;-0.699894115141611;0.935839526289778
"M283.12210T230.30661";-1.78446279766085;0.991041773018727;2.00943434840728;0.917803804639994;-0.463098607378095;-1.67071852102704
"M283.14451T710.25757";0.705317138277184;-2.32601621685737;0.79104971756851;0.240367388143908;0.139666045094724;0.449615927773037
"M284.17915T342.77380";-0.645359718302062;-1.38996591896647;0.5849889557542;0.578432911105675;0.710637442173249;0.161266328235413
"M284.09898T149.41518";0.918628980128649;0.687057608088271;-0.711014034218159;-1.83084262141716;1.86818704965188;-0.932016982233477
"M284.17315T801.27377";1.33730841800152;0.405833734753053;-0.652949448877412;0.628632911737697;-0.21300800726658;-1.50581760834827
"M284.96131T709.09320";1.05790576157685;-0.266155842400254;-0.815980354341824;0.458908650115192;-0.104837271301862;-0.329840943648083
"M285.07540T403.24563";-1.26551539378075;-2.00758881338225;-1.65498559046771;1.78607464485217;0.914057880192529;2.22795727258601
"M285.07586T552.94779";-0.339737428858143;-2.53529557632969;-0.315413191395337;1.3922519738961;0.663884882599787;1.13430934008728
"M285.18047T342.77380";-0.657680960775364;-1.37575698503743;0.529242683063221;0.655238545898818;0.719236111454521;0.129720605396245
"M285.18736T1091.96364";0.776793781918478;1.14028572158386;-1.12771366344701;-0.267099297586242;-0.689214960699077;0.166948418229997
"M285.13375T1014.81637";0.803332741971322;-1.2175274616131;-0.159374576397622;0.509463695842391;0.791085349614503;-0.726979749417498
"M285.29793T1324.87708";0.995589778726687;-1.75547661329932;-0.319842894807556;-0.300087401117816;0.32683866424379;1.05297846625421
"M286.18328T342.56635";-0.441387626172726;-2.40073299746983;0.755171484470204;0.760265370925331;0.828651239401884;0.498032528845136
"M286.22855T1286.90121";1.27226149829918;-0.314929121673808;-0.0949284254112673;-0.35734186108342;0.882027226362863;-1.38708931649355
"M286.23747T1128.36723";0.334632506865909;-0.748020976271398;-1.99252192982288;0.651332018437442;0.741838447361357;1.01273993342957
"M286.95810T708.58989";1.05281197124196;-0.23566926941684;-0.812921085482144;0.397189119893625;-0.0712601211352391;-0.330150615101375
"M287.11392T213.38411";-0.518583738347429;-0.581195194593242;0.167756513885016;0.593898893553348;0.365299868216515;-0.0271763427142235
"M287.17493T808.60088";0.583937743771972;-1.99200995840675;0.444031007459858;0.712410546421631;0.958531930180257;-0.706901269426964
"M287.22185T1165.03720";0.647910806304768;-0.424696392164416;-0.596683088975642;0.616354888833601;0.205527016216445;-0.448413230214762
"M287.24392T901.43908";0.516180012654751;-0.608263687714908;-3.07663693101733;0.865552621222392;1.05534614053413;1.24782184432096
"M288.11697T213.38411";-0.632275081788693;-0.568544068683829;0.239890035107043;0.480668493707732;0.323674951724696;0.15658566993305
"M288.16349T904.79265";-1.5797000266016;0.108900260185263;-0.137025607083935;0.826977416453856;0.2485037132985;0.532344243747913
"M288.17347T984.60628";1.41651844787991;-2.70603354148354;-2.70603354148354;1.57242569823291;0.83269007023752;1.59043286661673
"M288.20307T141.40998";0.13381245091701;1.17187302163362;1.85133075018201;-0.0010247822002275;-1.55902181221305;-1.59696962831936
