"X064.EPL03_m_Mzb1_ESI.mzML";"X064.EPL05_m_Mzb1_ESI.mzML";"X064.EPL07_f_Mzb1_ESI.mzML";"X64Z.61018_m_WT_ESI.mzML";"X64Z.61019_m_WT_ESI.mzML";"X64Z.61020_m_WT_ESI.mzML"
"M389.26840T1371.43282";-0.980535806868232;-0.52486387555628;-1.53096409863013;1.05235062298999;0.86559561135256;1.11841754671209
"M390.11254T1153.38515";-0.973888034747988;-0.0462203958627337;-0.249838646190009;0.667752377243031;-0.0727313124125933;0.674926011970304
"M390.12102T497.84664";-2.66166066493847;0.795093316171757;1.26406980259322;0.868934215959696;-0.225073349044818;-0.0413633207413886
"M390.25938T434.92034";-0.585793313587901;0.922288653382244;-1.42036443584665;-0.245581571583036;1.70323501004499;-0.373784342409642
"M390.24875T957.82515";-0.358885268880533;0.628051645905843;1.31259615367477;-0.131694576920423;-0.985759458133757;-0.464308495645895
"M391.11014T1153.38515";-1.0277058368948;-0.0778168108040063;-0.193037291988854;0.629949172288526;-0.0416894796789993;0.710300247078128
"M391.25193T957.42495";-0.694618718811772;-0.247966096350686;3.29946669512557;-0.638603201243566;-0.995667969386266;-0.722610709333281
"M391.26177T434.77588";-0.182769652487731;0.956912624577043;-2.33234247815947;-0.0228133318177016;1.70232887987543;-0.12131604198757
"M392.11016T1153.38515";-0.941418753060935;-0.117289994474269;-0.096017635853682;0.480729139900448;-0.0852389012259765;0.759236144714406
"M392.28731T1341.88508";0.806881390337857;-0.889709733077452;0.939402266565821;1.46280272869544;-2.81340912614303;0.494032473621363
"M392.28718T919.33471";1.80569309940048;-0.384847921904579;2.3912131323412;-0.277405862232523;-1.49447566042404;-2.04017678718055
"M392.29427T850.62460";1.63565198849795;-0.0632747279129162;2.19348358841756;-1.17831179051556;-1.52550998480342;-1.06203907368361
"M392.31499T1114.23868";1.94373249028691;-1.60522620492821;2.02056765039716;-1.13617253844399;-1.46292423757585;0.240022840263977
"M393.08551T964.02269";-2.56819821800806;0.793199324261031;-0.201096027648501;0.6193683115389;0.59232708246716;0.764399527389472
"M393.19598T1164.36871";0.998382879972791;-2.26627707109105;1.28166982574341;1.06751175618525;-2.12697535866957;1.04568796785917
"M393.33845T1391.60390";-0.408922676601387;0.454284871407989;0.372711538540299;0.851936054051817;0.386870881977962;-1.65688066937669
"M393.28548T927.76453";-0.978966697182298;0.326327137447746;-0.283417866264243;0.570758298831633;0.36817244497717;-0.00287331781000216
"M394.23913T1120.61059";1.33233665617076;0.869895494562764;-1.09687052759312;-0.973258382659659;0.785520438188507;-0.917623678669258
"M394.22169T828.44335";-0.609579526014859;0.187102543562457;-0.749273199724561;0.682134771377057;-0.22404838661457;0.713663797414464
"M394.34661T1391.53023";-0.648473674537273;0.474647758251289;-0.0385394716383553;0.794074642563833;0.22231947926791;-0.80402873390741
"M394.31550T1161.14257";-1.06096068892063;-0.799492499989171;0.33473272118927;0.531888674529788;0.224570774204513;0.769261018986226
"M395.22514T828.52342";-0.476660683978899;-0.360006087290841;-0.627583566106186;0.590566431470327;-0.0449055587551689;0.918589464660768
"M395.20389T958.19876";0.851651553335703;1.16755045407728;-4.30401743780963;0.874640918604944;0.601752350293819;0.808422161497886
"M395.34989T1391.53023";-0.783600000584605;0.338725663421167;-0.0183742673056727;0.816555826564892;0.279834728000448;-0.633141950096218
"M396.20771T958.94540";0.820257947126603;1.03396644769736;-3.82162145151662;0.770660385439478;0.531844132138734;0.664892539114447
"M396.31076T1149.60103";0.597053146096672;0.272971828352697;1.26975013315929;-1.28872531879915;-0.37626325652131;-0.474786532288209
"M396.35339T1390.98897";-1.58430100686425;0.431243289539562;0.0771806617041406;0.898392951311047;0.369417594630328;-0.191933490320833
"M396.31068T1272.16823";0.970216875024171;-0.708969577269497;1.17958663393218;-0.423242051326032;-0.319242672305283;-0.698349208055538
"M396.80116T737.46408";-0.550251354437247;-0.116037935195901;-0.574564333141335;-0.100414238051106;0.413296514828069;0.927971345997511
"M397.11058T164.74058";0.320382844111493;-0.413377953670169;-0.756001303807572;0.44967503032883;0.610579270539247;-0.211257887501832
"M397.38975T1362.25896";0.948511678403019;0.806492136712753;-0.510314817826105;-0.37018168740888;0.139453122205043;-1.01396043208583
"M397.31352T1272.16051";1.1281821405103;-0.982939226518982;1.1370564968916;-0.394568061512576;-0.431670970376796;-0.456060378993543
"M398.16663T462.08100";-1.92218390043388;-0.686993110193182;-1.92218390043388;2.56773018130069;2.15726369127663;-0.193632961516384
"M398.23226T1201.20785";-0.485505894953443;0.089386828967721;-0.128405619748514;0.642015072451822;-0.0313852357878779;-0.086105150929728
"M398.39762T1394.00174";-0.934107751654239;0.660818175944279;-0.758609360843282;0.314596131422098;0.0482765686774052;0.669026236453748
"M398.32669T1192.11827";0.551751467967204;0.173037568718107;0.998717505357969;-1.45471651780303;-0.236058623431005;-0.0327314008092503
"M399.17678T828.44335";0.0377745882297109;-0.155894681964882;-0.641126914760426;0.412184391467109;-0.529014136165801;0.876076753194286
"M399.25035T1142.38863";-0.619546076712784;-0.583899623707726;-0.244876331887516;-1.21545862975529;0.20636806942156;2.45741259264175
"M399.35748T1245.84786";0.0456514280604336;0.276909105646943;-0.600943968494113;0.778474718331185;-0.798678383235497;0.298587099691059
"M399.32941T1192.09817";0.64283202006066;0.873651149612348;-2.74338656899077;-0.222271245312998;0.670341964673608;0.77883267995715
"M399.40169T1394.06801";-2.94510614459965;0.982248614229001;-0.269836741547902;0.951877415931485;0.270413671675569;1.01040318431149
"M400.34239T1241.04841";0.457556903526409;-0.0232525270300491;0.756236948270757;-1.32302017505483;-0.340060166894984;0.472539017182701
"M401.26597T1271.77621";0.776436105238553;-0.844213677011261;1.28934985626912;-0.34406245633167;-0.356983513609539;-0.520526314555215
"M401.26183T663.16457";-0.135230723484652;0.913184753968961;-1.17986873175002;-0.470568764488413;1.0497252066043;-0.177241740850179
"M401.30459T1156.37284";1.17252495280745;-0.867932832368181;-0.757433340558473;-0.208983324345195;0.178825489669747;0.482999054794661
"M401.34128T1358.65258";-1.03476109513313;0.20633733822103;-0.77635132677805;0.309157487168934;-0.0141236816528749;1.30974127817411
"M401.34569T1241.05577";0.592037073198329;0.0600789897605211;0.554355487513177;-1.34586508569049;-0.286631245963723;0.426024781182187
"M402.23296T319.71850";-0.235714505933122;0.430999048160784;-1.14420836163616;-1.0277922854558;1.32513766169763;0.651578443166667
"M402.28045T1266.39500";2.12634529876773;2.36844006711881;-2.36452491648515;-0.645123728732209;-0.938141203530773;-0.546995517138405
"M402.34489T1358.38551";-0.871496191103876;0.258335634345189;-0.781589432248395;0.175459964637812;-0.123082366323905;1.34237239069318
"M402.28514T1151.96833";1.30404855074256;1.97900622272081;-2.84895872976023;-1.29043780735276;2.05783298195922;-1.2014912183096
"M402.34859T1240.92604";0.454036236633117;0.00112418473595293;0.672839731474304;-1.49066059432753;-0.120085387692808;0.482745829176955
"M403.17496T996.16369";-1.13686585543965;-0.207728634845813;-0.933417450657863;2.26819937339982;-0.0318751978007026;0.0416877653442109
"M403.23238T1179.63267";-0.838126284876203;0.0205188651197085;0.160280958975916;0.142173308951019;0.200458032563545;0.314695119266006
"M403.28566T1261.24079";-0.0318176251680649;-0.767179466776127;0.177211096569084;0.155357587809583;-0.59257390960394;1.05900231716946
"M404.26418T1027.05586";0.167951518825601;1.26729870071547;-3.81543043715831;0.894580095928718;0.580377366872791;0.905222754815726
"M404.23564T1179.55229";-2.01043550348004;0.243923870111814;0.322363312931204;0.49827384182657;0.566014433125115;0.379860045485344
"M404.20549T922.46239";-0.647111990044534;0.363204961730345;-0.0569330249339653;0.545859045040674;-0.148085966858546;-0.0569330249339653
"M405.20896T922.46239";-0.722392855609906;0.253041145626782;0.0700809914663854;0.295099906821225;-0.0241025259146801;0.128273337610176
"M405.29703T1319.46400";-0.195492589155089;-0.501817877853878;0.167245425825475;-0.424103211440673;0.136178696462497;0.817989556161649
"M405.31383T1080.29694";0.740408192915517;-0.35233704135854;1.98708587581049;-0.804787721866026;-0.870330107713971;-0.70003919778747
"M406.13773T1153.38515";-0.997559637793039;-0.0714993524279482;-0.0632501186396724;0.471166505282704;-0.0988109509490044;0.75995355452696
"M406.26932T1026.82100";-2.80134251467305;0.83363957671916;1.29127268532098;0.36445392382678;-0.263510762788745;0.575487091594866
"M406.26631T837.87062";1.72023387365384;-2.08629391724324;1.69132560210799;-1.68904775764469;1.96015649432169;-1.59637429519558
"M406.30172T1302.82264";-1.89833517985438;-0.647607493628531;-1.89833517985438;-0.242539752296271;2.39155119899591;2.29526640663766
"M406.27965T1131.84644";-0.246122540986744;0.403163599357637;-0.744411382833444;0.430131626528897;0.0258712963402649;0.13136740159338
"M407.13882T1153.32015";-2.24255307313923;0.334411941479415;0.195973008638099;0.675487934868105;0.349224243348644;0.687455944804971
"M407.27828T1245.42043";-0.642471173123363;0.793363251956545;-1.40087181011184;0.0651716412098285;-0.316440792648793;1.50124888271762
"M407.27939T905.36823";2.51913752125743;-0.363053926212018;3.07457429616871;-0.73040689958295;-2.40780676090171;-2.09244423072946
"M407.18385T166.90530";-0.42026711256958;0.850234928109448;-1.4404491447844;0.426226047941277;0.129725399128012;0.454529882175245
"M407.29354T816.87067";1.45682447239406;0.111737276970215;1.82796812590201;-0.934876775749072;-1.53456982374313;-0.927083275774083
"M407.28304T1132.40098";-0.352424012986366;0.43278251638728;-0.599838129445334;0.308403790226861;0.169671072567213;0.041404763250359
"M407.31500T1310.99837";0.694611151434602;-0.86966007003227;-0.0590766206293986;0.899277716405514;-0.725662043807382;0.0605098666289402
"M407.33617T1248.81869";0.2501803054632;-0.107262417460441;-1.71654194408877;1.07004345432818;0.00601187519334961;0.497568726564483
"M408.13637T1153.55252";-2.08538999444418;0.0970050393747744;-0.290042267719935;0.985645008101589;0.225012164517315;1.06777005017044
"M408.31072T1064.42474";2.34469318921163;-1.0059104312497;2.67317058564958;-2.46291837629641;-0.914886997171426;-0.63414797014368
"M408.32327T1262.03136";0.472744088637677;0.112874094128742;-0.630660036797946;-0.249696366963598;-0.425792088298271;0.720530309293413
"M409.21942T1026.79666";0.308353134131613;1.29259668047696;-4.3292692648327;0.936591942992861;0.768985465462496;1.02274204176877
"M410.10453T128.00608";-2.65500184478078;1.37293858141631;-2.65500184478078;1.57644653959165;1.42740806970329;0.933210498850312
"M410.26659T1224.99680";-1.11565867223112;0.20645114499058;-0.200378365401062;-0.151061122488329;0.370091699428399;0.890555315701542
"M410.19011T233.30313";0.0520462697156438;0.251089428181763;0.330621689088325;0.25923382783821;0.122450142622005;-1.01544135744593
"M410.32645T1113.09233";2.01199738886575;-0.995492416982561;2.26579837631046;-0.741777062273118;-1.44548353822343;-1.0950427476971
"M410.22344T1028.93024";-0.380776482272025;0.662101033341253;1.40533854166106;-0.139037612703679;-1.6097746566622;0.0621491766355873
"M411.09311T1153.38515";-1.01605952569428;0.0268114132233095;-0.0867593280208369;0.456346999732893;-0.115679699526735;0.73534014028564
"M411.19238T233.14216";0.017693476284025;0.249403505799306;0.327888037455352;0.146928748196486;0.166408619416908;-0.9083223871521
"M411.32965T1114.23868";2.0722874071895;-1.15661135581486;2.27686395926392;-0.568500168598665;-1.06688700350119;-1.5571528385387
"M412.19435T1121.25832";-2.04748701594381;0.0332226442599025;0.909380049706623;0.709655154317973;0.668354958732819;-0.273125791073507
"M412.34173T1227.05751";0.472270765571736;-0.185531265392661;1.2034875704234;-1.38742174682458;-0.260466022059971;0.157660698282079
"M413.12339T228.63552";0.305412614514459;1.06322439329122;-1.90292688348821;-0.128805550914483;0.235015827396994;0.428079599200025
"M413.34556T1226.71113";0.0691027761953513;-0.650601919071247;1.21665521286332;-1.29181796816322;0.217537511832955;0.439124386342839
"M414.28443T1015.63757";-0.501140707095472;-0.335609483658549;-0.208945226153177;0.57389075457178;0.637580941385392;-0.165776279049964
"M414.38762T1289.98137";0.439544008831141;0.967431471934988;-0.275552256599586;-1.24559913252061;-0.274395554095475;0.388571462449542
"M415.03667T1391.76580";-0.950033461330063;0.041208076096398;-0.427107000218219;0.350892524669592;0.292091760524324;0.692948100257974
"M415.24705T1233.41288";-1.18060835242949;0.25680336890573;-0.636548757641318;0.0407076887270949;0.441096021533216;1.07855003090476
"M415.21186T1013.25462";-1.4091693791792;0.212633782097231;0.387002593458875;0.279672203977182;0.37516981997263;0.154690979673295
"M415.32041T1258.90937";-0.861014410339408;-0.33260742519298;-0.097055744510929;-0.794544261367925;0.630252899078709;1.45496894233254
"M416.25680T472.23284";-0.329250471230195;1.00548532965137;-1.5552797610397;-0.456837503773731;1.57139683775482;-0.23551443136257
"M416.26711T1147.44205";0.631165713339572;-0.483428074363135;-0.627858469177977;0.574192766459895;-0.827873169010652;0.733801232752298
"M416.32368T1258.74948";-0.389712629689402;-1.35995004357422;0.268823730741905;-0.539395194327586;0.608173685722837;1.41206045112646
"M416.32313T975.13448";-0.0315743926057956;-1.5464412501111;0.986201417722456;-0.955377284770148;-1.20136992015557;2.74856142992015
"M416.33585T1193.51054";0.053916583144721;-0.0346173514631215;1.355448010481;-1.35433689515988;-0.182837002198025;0.162426655195304
"M417.21724T1013.47083";-1.36578339314823;0.166935044639275;0.538528973269531;-0.0656552417264007;0.559039572326543;0.166935044639275
"M417.18534T959.06682";1.40946985814651;1.65919806698289;-3.03634643322776;0.544653617408361;0.560360217748933;-1.13733532705894
"M417.33594T1224.72688";-2.48904401736909;0.257790854291107;0.989284974382928;-0.504520688295436;0.897865560584554;0.848623316405939
"M419.24229T1116.93089";-0.0321094209871858;-0.874592787215666;-0.0541837499060333;0.0791707733220961;0.556477502447294;0.325237682339503
"M420.27028T1131.45101";-0.646157471179615;0.162870317215543;-0.409482500949053;0.498033077274217;0.0503440326195895;0.344392545019344
"M420.20171T996.39900";-1.73953167642461;0.222823106174723;-0.109493162156248;0.323845533126027;0.59260678270273;0.70974941657738
"M420.31058T1271.37601";0.115721500540834;-0.967015134546687;1.48995587035267;-0.215036934763508;-0.123655999626049;-0.299969301957255
"M421.27343T1132.23395";-0.538964674075809;0.20422469666448;-0.334245126075568;0.444312556836113;-0.204644087461111;0.429316634111894
"M422.27523T1132.39198";-0.725833422961141;-0.535289388070547;2.67567081614052;-0.373938111464903;-0.630272445622136;-0.410337448021791
"M422.36204T1246.84041";2.34797189379512;-0.360316112852984;1.87531632650316;-1.79923773603881;-0.368532684307296;-1.69520168709918
"M423.27520T678.66569";-0.0536786975414329;0.83509030851355;-1.29618494890024;-0.28194201358288;0.871015687946878;-0.0743003364358826
"M423.36165T1171.95287";0.262093280905343;0.338186529141419;-1.30775748964638;0.0730628665605055;0.0315390186091107;0.602875794430009
"M423.36098T1246.45362";0.657157256685434;1.1373610245578;0.133968060355142;-2.99475155904773;0.422663463593465;0.643601753855885
"M424.30584T901.46155";2.93162022431722;-1.30048075614296;2.73818846905918;0.0568162852138898;-1.63446232548887;-2.79168189695847
"M424.30558T965.11526";2.74225176701463;-1.12001947356348;2.81327080265726;-0.818113240379879;-2.52517933972225;-1.09221051600628
"M424.34248T1220.38744";0.657916573259151;0.00315966449518633;1.09701122959747;-1.32445482668729;-0.388432656347299;-0.0451999843172081
"M424.36274T1159.97856";0.688542163593047;0.00803965510648414;-1.63968695682241;0.470130905340175;-0.278648071823983;0.751622304606688
"M424.34198T1310.83257";1.0917032837251;-1.08538091164627;0.40011008254509;-0.515542713366843;-0.319476220424894;0.428586479167806
"M425.28931T1245.71044";-0.977580755783277;0.845694184509285;-1.04743882607174;0.191647014833377;0.289535574725855;0.69814280778651
"M425.33903T1394.56163";0.68988206243182;-0.258245685763372;0.996773534285537;-0.783419754195107;-0.968851220931339;0.323861064172469
"M425.30828T965.11526";2.81070611490944;-1.66906100537518;2.98297888155966;-1.32114079431023;-1.56350862607648;-1.23997457070721
"M425.30916T901.86283";2.94309534523901;-0.751710910157308;2.74591639737716;-0.568148853462391;-2.34212749662706;-2.02702448236941
"M425.36476T1248.05110";0.248140138827648;-0.408997545255966;-0.90677524136878;1.27232676061995;-0.321491278031984;0.116797165209135
"M426.35792T1258.32932";0.706858884514311;-0.206476915525752;1.04012906452333;-1.41649335292231;-0.322873439627524;0.198855759037946
"M426.32082T1027.83227";2.55556552532186;-0.836421124049044;2.4495635635946;-0.785248302278202;-1.86952982258046;-1.51392984000876
"M426.34242T1394.84410";0.604069195203672;-1.32154588799744;1.04852153217138;-0.324434633200691;-0.283446060441217;0.276835854264295
"M426.32134T906.53383";2.31539913675697;-0.756190129945107;2.86034130552739;-0.908326528349892;-1.74760886393857;-1.7636149200508
"M427.18815T1038.43178";3.59811527905767;-1.50960062827856;-0.909002618786573;0.154822732890908;-0.673155372062499;-0.66117939282094
"M427.32401T919.71677";1.68112623940606;-0.468138040096824;2.31260421524874;-0.221399103533807;-1.3983083627479;-1.90588494827627
"M427.36178T1259.00495";0.589294769114717;-0.0547800656169068;1.04185174255505;-1.44405553703977;-0.28973356082111;0.157422651808024
"M428.36408T1258.93526";0.528492139375778;-0.0224459208337493;0.929005649344118;-1.54920759484211;-0.117713657487675;0.231869384443654
"M428.32729T1030.66228";2.5676830235691;-1.55316366732096;2.38420088620401;-0.874332992737692;-1.19223546476317;-1.3321517849513
"M428.31172T877.40745";2.33263162627711;-0.0930301979419852;1.63280771700245;-1.21645936125024;-1.55178824183183;-1.10416154225551
"M429.26103T908.46432";2.58301784911667;-0.403192673862937;1.93661037808643;-0.503080084890893;-1.5938829862211;-2.01947248222817
"M429.37273T1396.41383";-1.27165886834473;-0.0107325572519614;0.067348943409845;0.406552493516657;-0.0719556437214907;0.880445632391668
"M429.36879T1258.90937";-0.418615679390419;-1.1332738582381;2.00432580491588;1.31693519611618;-1.06678960496715;-0.702581858436398
"M430.37603T1396.41383";-1.32916207276123;0.113273198630462;0.00184480786832792;0.319655410151828;0.0312517392096543;0.863136916900968
"M430.31601T933.29319";1.48775402292955;-0.105761590727649;1.1425010998925;-0.82237661514048;-0.917741588142985;-0.784375328810942
"M431.16820T233.09925";0.472288134471113;0.123052714854137;-0.747914102901682;0.322427679150971;0.642761586498905;-0.812616012073446
"M431.09678T363.50974";-3.18638684987978;1.12790319405401;0.553118942480931;1.33548157070899;0.41942288790886;-0.249539745273014
"M431.27625T912.92551";1.65835438430927;-0.347986396533526;2.04221233568988;-0.0702733030326919;-1.41500682014841;-1.86730020028453
"M431.20156T1028.15460";2.39517364307548;-0.5977733219993;2.21035478846663;-1.15018760991616;-1.72827119473436;-1.1292963048923
"M431.35261T1394.84410";-2.87620800321708;0.881192064541791;-0.143122718048147;0.393301477582943;-0.238290736404878;1.98312791554537
"M431.25511T1205.92083";0.239699046312971;1.90444497986424;-2.43510641198086;-0.563674453102116;-0.854050948833873;1.70868778773963
"M431.31513T1122.79635";1.17844620368745;-0.302270277361287;0.390743188917693;-0.572918611163686;-0.210364569958069;-0.483635934122104
"M431.31802T933.30172";1.34902118599671;-0.761938247690114;1.0993332058403;-0.579011423416509;-0.881999057870848;-0.225405662859543
"M432.09976T363.51084";-3.47260619268966;1.2154253136011;0.631410873062378;1.28952994028995;0.371590031025027;-0.0353499652888085
"M432.23816T1014.61195";-1.42836836075054;0.34896107168783;0.323585386193367;0.14319761629851;0.422103297559472;0.190520989011373
"M432.23696T922.43976";-0.305236722106605;0.498854300763766;-0.724144374304051;0.597104085734113;-0.0292367852055204;-0.0373405048817042
"M432.28070T472.23284";-0.2152817667101;1.03419090341036;-1.63337395970029;-0.265124635814585;1.41589277171882;-0.336303312904191
"M432.35530T1394.71332";-2.167627631438;0.81596437676299;-0.369818109144708;0.429217796996173;-0.770353879471561;2.06261744629511
"M433.24007T922.46239";-0.24127207802648;0.547652394665411;-0.41422312103788;0.457063614214906;-0.265264921932633;-0.08395588788332
"M433.28404T472.23284";-0.241082113019379;1.04269857326241;-1.63544433738258;-0.363328728022402;1.56048533318435;-0.363328728022402
"M433.24119T1013.47083";-1.38136589288628;0.220486814707374;0.276654084719728;0.0918329553914631;0.520795853639983;0.271596184427732
"M434.24382T1013.25462";-1.57321422883512;0.12740996887511;0.4540441787708;0.164767233658666;0.599513719455818;0.227479128074727
"M434.28566T472.23284";-0.327542010858297;1.07502225983645;-1.6383490957538;-0.394533341395587;1.55594064902857;-0.270538460857332
"M434.18851T143.61050";2.13592227550461;2.51328837514205;-2.36924997657329;-0.696797643605164;-0.981814173091069;-0.601348857377136
"M434.26630T1206.74029";-1.0264971513565;0.907074207361371;0.071536787209716;-0.425837119946984;-0.229896224767002;0.703619501499385
"M434.33887T1276.42820";0.424799739702942;-0.462713716925408;1.18170369486311;-1.22937918944389;-0.338160827319816;0.423750299123059
"M434.33418T1076.41452";-2.47530988731211;0.658130279007473;-1.01814748896587;0.925188083506515;0.901793906428828;1.00834510733517
"M435.26967T1207.51014";0.556965499683687;0.782355341517757;0.063371890303284;-0.605721185882471;-1.31988925172432;0.522917706102066
"M435.25548T1274.08309";-3.11456169780963;1.01409102624115;1.01409102624115;0.905313119263845;-1.77126430886957;1.95233083493306
"M436.15996T481.51499";-1.61952501743366;1.43218756798835;0.126521801150336;0.487234760599212;-0.214853389678583;-0.211565722625654
"M436.35456T1313.25873";-0.673263451309472;-0.239838001027692;0.0525313175277667;-0.0469565619423953;0.00743716274725506;0.90008953400453
"M436.32659T1260.78529";-0.972139285370088;0.718680234465998;-1.25422220794244;0.41352144319183;0.398382187967874;0.695777627686816
"M437.16314T481.03268";-1.52935044802293;1.33732195679544;0.204508784132554;0.541565041150793;-0.475370608476015;-0.0786747255798513
"M437.30448T1070.40332";0.285791460761996;0.816123833091973;1.29310535736985;-0.162744265607211;-1.25618716654876;-0.976089219067865
"M437.37310T1174.10653";0.638612692693836;-0.547354657406844;-0.252947818941841;0.114436652325265;-0.956483385536602;1.00373651686618
"M437.32982T1260.55331";-0.101095798679103;0.800194004226479;-2.83622479151317;0.728753614975561;0.519464836647004;0.888908134343233
"M438.29741T1279.59944";-0.884704513047254;-0.168250902758242;-0.0816602022712593;0.00821211833097721;0.274142206645335;0.852261293100461
"M438.35724T1112.84974";1.45281073428341;1.49211686287235;1.75811857407886;-1.97792065779285;-2.27610405580661;-0.449021457635163
"M438.30771T1007.26158";-0.427355749399346;0.542552726439052;1.32691650014917;0.382361294508801;-0.699125763165174;-1.1253490085325
"M439.30061T1279.52911";-0.590431089124698;-0.409690281731593;-0.207465793952965;0.130171543866966;0.0501873605547632;1.02722826038752
"M440.27654T1093.13042";-0.129944310361265;0.100098375493095;-0.518908676389245;0.248491103069962;0.397024838850198;-0.0967613306627553
"M440.31321T1286.09631";-1.51054538610038;0.0332724328695276;-0.626974832181738;0.47530281742958;0.70579176642624;0.923153201556765
"M441.33639T1227.35190";-0.0616901333643558;-0.163279791920944;0.586962108699478;-1.1005928835693;1.73343237008364;-0.994831669928511
"M442.28533T1260.49031";-0.878112289992971;0.804653433001842;-1.62991383397181;0.518456392917646;0.40881535704041;0.776100941004885
"M442.35210T1213.65583";0.590966473536916;-0.0280113488507545;1.12358781681316;-1.6376051543982;-0.139004069288207;0.0900662821870743
"M443.35164T1167.62424";1.30287714763515;1.02560966311928;1.28767846637684;-1.49971986703813;-0.802537809796971;-1.31390760029616
"M443.34447T1099.04321";0.427617365166514;0.881173835315291;0.984480223239744;-0.435958024954983;-0.810963338920826;-1.04635005984573
"M444.29264T1040.37421";1.74306992405899;-0.245072493840501;1.05458769101099;0.155462844369044;-0.539345265143046;-2.16870270045548
"M444.35475T1167.19673";1.40903610450065;1.20091471018914;0.782165814853094;-1.63625221360972;-0.856753877567646;-0.899110538365514
"M444.36790T1261.25408";-0.469734609512137;-0.286182421963;0.982742201598813;-0.765806729212185;-0.161575347807828;0.700556906896326
"M445.08364T1391.60390";-2.26484552647298;0.460355981099819;0.0365719497709191;0.544521713455187;0.514120456157242;0.709275425989813
"M445.11989T1283.58488";-0.904530360115253;-0.366893303098191;-0.170166466237087;0.660894842761193;-0.236702934230508;1.01739822091986
"M445.18332T141.01491";-2.59096390739982;-0.273738083169624;0.234552171147181;0.743718213746564;1.21092785453792;0.675503751137783
"M445.28781T693.43146";0.0458868600293707;0.565531240706348;-1.485492469658;0.174852948773761;0.714556008746577;-0.015334588598052
"M445.23225T922.33473";-0.851467148828407;0.409583998208572;-0.460687626422718;0.55152458137133;0.111612036319645;0.239434159351568
"M445.37519T1324.98128";1.14406384048797;0.821569255589267;-1.38623908118662;-0.715807120585567;1.2470120996394;-1.11059899394445
"M445.36765T1378.33984";-0.977887723466733;0.582540172703143;-0.887770397497101;0.00214821084831475;0.610548876613924;0.670420860798457
"M445.37090T1261.25408";-0.350373038349707;-0.200723183055149;0.940029078070542;-0.850027314752851;-0.283675413026624;0.744769871113789
"M446.12047T1283.58488";-0.782957367605433;-0.492991033416052;-0.213118979409001;0.645749695662365;-0.231618274284577;1.0749359590527
"M446.12061T1219.85526";-0.830061467374059;0.0986309622959025;-0.439710416510139;0.855764517181965;-0.144689028849825;0.460065433256172
"M446.12056T1368.22248";-0.13794410301478;-1.18671163639195;-0.432983670500598;0.576626907820904;0.794902569869079;0.386109932217347
"M446.22777T922.46239";-0.66349663133176;0.238700175848703;-0.58497565712254;0.674603543260036;0.135801520624467;0.199367048721101
"M446.24122T1039.09058";-0.801328399639773;0.352097381984919;-0.310305597555357;0.0230149371596267;0.273778835472765;0.462742842577828
"M446.18608T141.01491";-2.55013437862847;-0.370993159981052;0.273381435616575;0.706738592456747;1.25413034042111;0.686877170115087
"M446.25899T361.86871";-0.400955756090011;0.529898585292743;-1.22303066579229;-0.715825509359479;1.07236310526036;0.737550240688681
"M446.37814T1324.98128";1.12223342205625;0.834834958141933;-1.36283176368287;-0.443177117882206;1.24255835469864;-1.39361785333175
"M446.32608T1186.69273";-1.33517510366642;0.187946207666321;0.414702749584365;-0.550312677261648;0.556385540729531;0.726453282947855
"M447.11706T1283.77648";-1.05959377120205;-0.353951970993719;-0.0964474779156302;0.604774915373629;-0.234528256950908;1.13974656168867
"M447.11831T1219.85526";-0.786096197880837;0.0274256932592732;-0.393307012934947;0.794125493125737;-0.180613004026751;0.538465028457518
"M447.17547T584.67498";1.45250415366786;-0.23938824983654;0.265560667394724;-0.399681355890716;-0.582199097773311;-0.496796117562013
"M447.09157T434.12254";-2.8357627204288;0.459824292473395;1.07268471261656;1.267025952627;0.16666266653053;-0.130434903818684
"M447.11811T1368.06641";0.404999749587213;-0.500869372111621;-1.4746786563319;0.674362586050324;0.549109631249155;0.347076061556827
"M447.24450T1038.97310";-0.799261691766447;0.272903901780971;-0.209479601967585;0.000517654775502265;0.292909376947963;0.442410360229607
"M447.18815T140.84336";-4.0870181961384;0.172530596792472;0.690650914432139;0.900807265848213;1.33111255385114;0.991916865214439
"M447.24669T919.33471";0.725118804028364;1.60898097169098;1.48431491938909;-0.414083549258616;-0.899441085327095;-2.50489006052272
"M447.34711T1392.23050";-0.973061521675715;-0.390320612566173;-0.587880410303158;-0.129228294479517;-0.384887034410494;2.46537787343505
"M447.32939T1186.45535";-0.448161321382988;1.14359385638466;0.533955121910621;-1.13577477199401;-0.536115982355176;0.442503097436904
"M448.11844T1219.85526";-0.80269153194079;0.0392367886087231;-0.3516162086276;0.771341282293023;-0.212524024529779;0.556253694196426
"M448.15975T1153.38515";-0.927689618774491;-0.0918194888041933;-0.206124065524077;0.534778278805372;-0.097024201423057;0.787879095720446
"M448.35102T1392.54160";-0.581712304775208;-0.0241684132982601;-0.216813735945186;-1.79072145048915;0.0848604987593022;2.52855540574851
"M448.34222T1222.39316";0.40875314549299;-0.485735819442634;1.06296073756536;-1.16823980016997;-0.0229527476918017;0.205214484246062
"M449.14815T964.40530";-1.61638541331782;0.632642255189931;-0.627435181135329;0.555264656164357;0.477949776620332;0.577963906478524
