"X064.EPK83_m_Mzb1_ESI.mzML";"X064.EPK88_m_Mzb1_ESI.mzML";"X064.EPK94_m_Mzb1_ESI.mzML";"X64Z.61012_m_WT_ESI.mzML";"X64Z.61014_m_WT_ESI.mzML";"X64Z.61015_m_WT_ESI.mzML"
"M361.20046T762.60586";-0.783159537714355;-0.456609921744328;-0.190297552467939;-1.25998907273453;0.892786819031224;1.79726926562993
"M361.32673T1362.15945";1.40406226707614;-1.27645212736621;0.873496457760726;-0.0192459875896832;-0.783652703901568;-0.198207905979414
"M362.04054T903.49053";-1.20458882729214;-0.0345648468479435;0.276367420316875;0.586305049190909;0.276367420316875;0.100113784315426
"M362.29610T1340.45075";-0.90912320185248;-0.799002437551096;0.452576510632942;0.0151936284093279;0.700255658834795;0.540099841526496
"M362.22549T1131.79538";-0.49271349489683;0.44422800517439;-0.0987217083423069;0.387049491953635;0.0982098624753018;-0.3380521563642
"M362.32995T1362.35372";0.620794015572758;-1.20629677332324;0.219026526308452;-0.464445078264154;-1.13718793664463;1.96810924635081
"M363.04324T903.49053";-1.20482543451044;0.191874517108578;0.252222220573231;0.529725798944055;0.263715869314338;-0.0327129714297746
"M363.21614T744.31696";-0.974054557663277;0.404114340254806;0.218066409083236;-0.649041843984454;-0.918804624217387;1.91972027652708
"M363.22681T1131.79538";-0.415733770259848;0.427584178509818;-0.325442050588378;0.2848247960855;0.186618936059976;-0.157852089807049
"M363.31013T1247.27824";0.657543392800142;-1.12238398758195;0.797091916236648;-0.868049919787148;-0.723116004878467;1.25891460321077
"M363.30812T1353.04363";-2.00701061069172;-0.621527181659346;0.780563916551872;0.0348880992379416;1.02491761343486;0.788168163126387
"M363.31012T1157.64729";0.690055265774888;-0.99054384864544;0.362481625826839;-0.653659311358226;-0.249323347648459;0.840989616050391
"M364.03777T903.49053";-1.17568910319473;0.0540239289708565;0.165438578489295;0.590467352216966;0.363995975783776;0.00176326773384647
"M364.31380T1247.44504";0.884001923069998;-1.09942041483346;0.694753970173954;-1.07045093735122;-0.588529494797301;1.17964495373802
"M365.04045T903.49053";-1.2155441846846;-0.0267576682511218;0.179862333992412;0.580302037768678;0.452831958301643;0.0293055228729872
"M365.24492T1340.51394";-0.963925282098566;-0.754565343418975;0.42138049736051;-0.0272315118867284;0.943276958524707;0.381064681519057
"M365.20834T1153.12032";0.648134781755693;-0.60966339980513;-0.371687209434169;0.336494659869804;-0.00534396445778317;0.00206513207158578
"M365.30242T1334.30518";0.471993456770089;0.523689551031389;0.214038739296209;-2.27947592673405;0.465570200244224;0.604183979392142
"M366.24793T1340.77062";-0.894343823716174;-0.533989748347156;0.24218495152727;-0.15303205935991;0.917619405980972;0.421561273915003
"M366.22702T731.72107";0.843413050458648;0.729074242019855;1.22102933497031;-0.715149903552554;-2.18309470156454;0.104727977668289
"M366.37289T1387.90440";1.28737886347351;-1.93853035883581;0.924726787593779;0.0405044486301597;-0.485050124367102;0.17097038350546
"M367.02176T584.52826";0.199564877430838;1.17250785846826;-0.520056860177315;0.376627286833222;-0.267384029255899;-0.961259133299117
"M367.15015T261.72658";0.160991118156262;0.677097905252131;-0.984301310439049;-0.455883881568917;0.901607231254998;-0.299511062655426
"M367.20304T1225.52762";-0.752956082892907;0.456016234308273;-0.724596187050626;0.810005012347622;0.299948209602015;-0.0884171863143696
"M367.37611T1387.75373";1.28658221911046;-1.94636157361377;0.870688116839238;-0.0171728666528444;-0.380164355520895;0.186428459837802
"M368.12871T139.94758";1.5365250688806;-2.66990211537845;1.42265252079139;1.12542008463155;-2.66990211537845;1.25520655645336
"M368.27898T813.85614";1.12467123810335;0.355573336403299;0.543921848096818;-1.07266929301178;-1.60457693358518;0.653079803993496
"M368.38790T1415.77501";1.68846250713923;-0.925682346679326;1.2884982798143;0.181309090953154;-1.19707905647662;-1.03550847475073
"M369.11153T164.86168";-0.324358060248402;-0.340408461215891;0.239469908366923;-0.497190736614747;0.781188133486332;0.141299216225785
"M369.12468T1160.90806";-0.0553131060811365;0.512766637804;0.122917862741014;-0.74046990902771;0.276872039268114;-0.116773524704266
"M369.18308T1058.78738";-0.302110721908129;0.198721606137217;-0.310057572751101;-0.17388906719699;0.560491551131404;0.0268442045875937
"M369.38139T1341.88262";0.207584266860437;0.551260825170124;-3.77821021094134;1.15331648986791;0.451897908090688;1.41415072095218
"M370.29490T1241.97010";-0.0429387698015706;0.645886117168134;-0.821129054726167;0.429224271064922;-0.082237858282208;-0.128804705423131
"M370.29511T1119.78396";-0.600231271481816;-0.0681275149136446;0.807768178096658;0.515722873149279;0.0529068960107412;-0.7080391608612
"M370.30603T1224.05114";0.564253301873787;0.646545199852673;-0.192276730181451;-0.393221939454919;-0.133857452481291;-0.491442379608806
"M371.24835T1241.64678";1.98255776791545e-05;0.500366010338858;-0.895345489007337;0.503443237427366;0.072936304884243;-0.181419889220812
"M371.32685T1170.33965";0.399675342206127;-0.381165114213024;0.284118716910091;-0.436584249825872;-0.537932375993064;0.671887680915721
"M371.30929T1223.58343";0.367607796064119;0.451453499012138;0.329945734477006;-0.649229503049287;-0.26514794112751;-0.234629585376458
"M372.10175T1153.25479";-0.0208841606266817;0.55186455394261;-0.613199141851061;0.103697939845643;-0.172849660517192;0.151370469206708
"M372.10170T1268.48975";-0.272934106150059;1.26637355673212;-0.342953803914036;0.0492398516267425;-0.669614287666095;-0.0301112106286798
"M372.23084T435.11612";1.08945181646849;1.05810018027923;-0.167793251912344;-0.561501776059523;-0.672330660003778;-0.745926308772089
"M372.31797T1168.01081";-1.22509740405174;-1.58500159977836;1.04042527910762;0.703834810460498;0.623276705831964;0.442562208430018
"M372.31114T1272.98205";-0.714267734224525;0.291534330684089;-0.571519117436112;0.607279641891974;0.0954385484004929;0.291534330684089
"M373.09923T1153.25479";0.0407777272150245;0.192198642744518;-0.74144963991816;0.256207077440107;0.00257420752893322;0.249691984989605
"M373.09936T1268.48975";-0.13854735596014;1.29777148121039;-0.0830019912681554;0.199479893275612;-0.492065914701997;-0.783636112555724
"M373.21127T1225.83974";-1.22857019311106;-0.285905049797703;-0.312896669563912;0.765495951844432;0.682529641523543;0.379346319104702
"M373.23296T434.85914";1.06411790881581;1.0623498386982;-0.00412259325708623;-0.442668755780235;-0.550655195422061;-1.12902120305463
"M373.27348T917.41250";0.278277658312977;-1.31196663674057;-0.013342388283322;0.64329793560046;-0.445848821225725;0.849582252336186
"M373.31416T1166.30115";-0.801929351144112;0.181785186302818;0.793297366620394;0.135986435460817;0.163924460179475;-0.473064097419379
"M373.31453T1272.98205";-0.303190985865955;0.308097865819845;-0.529140994887097;0.457778644027283;0.0489633363219158;0.0174921345839985
"M374.09962T1153.25479";0.06953984181356;0.242925714763789;-0.910872252581998;0.206591055309371;0.319911413588525;0.0719042271067571
"M374.09959T1219.24228";0.666909285555511;0.965896831363882;0.720875905879196;0.77621000220014;-3.96113124842713;0.831239223428399
"M374.24349T1039.46827";0.915291665296189;-0.136360854274194;0.656672550465656;-0.0175039287204429;-1.37914822893686;-0.0389512038303525
"M374.27681T912.75716";-0.6715117696591;-0.722826050544784;-0.243707070962283;1.1551058096961;-0.323273676294416;0.806212757764487
"M374.31636T1166.17343";-0.730692271000729;-0.260553723274411;0.745993544090966;0.384437886952579;0.24469495356401;-0.383880390332415
"M374.31562T1273.78772";-0.484243817186803;0.259338553705375;-0.662826103738555;0.459679563695857;0.488353816101018;-0.0603020125768993
"M375.21623T1049.32819";0.414741127835564;-0.220698054318224;-0.568312198249997;0.611943750617476;-0.179149946295129;-0.0585246795896813
"M376.28341T1242.79716";-0.231476371559491;-0.388141760905518;-0.430852713945193;1.00684267389249;-0.242401689552618;0.286029862070329
"M376.22042T1048.73980";-0.0924990573695703;-0.311325212852851;-0.881783757431809;-0.00171652311797708;1.42828033056462;-0.140955779792413
"M376.32111T1297.19049";-0.169015706726358;-0.323325001320242;0.216925761771304;0.223921353574935;1.14555380510426;-1.0940602124039
"M377.14550T470.17979";-0.303494549673561;0.748358180167904;0.144726221167723;0.00917525874280369;0.00917525874280369;-0.607940369147665
"M377.26656T1272.82498";-0.234374332808326;0.705916194306599;-0.814364365980658;0.236511304117585;-0.146683609082111;0.252994809446919
"M378.15045T470.07508";-0.0346758279605947;0.864950697614575;0.155907648633202;-0.0458880847228553;-0.279973158829822;-0.660321274734518
"M378.26317T1132.06035";-0.486303655324852;0.376899482607907;-0.154696781858079;0.433711208704303;0.0780830997974251;-0.247693353926693
"M379.15376T470.06718";-0.861627080036395;0.817501619734646;0.870484993755618;-0.248650430995764;-0.679557879349086;0.101848776890979
"M379.25937T1121.63830";-0.108778019217246;0.681993460824674;0.218719213618216;0.132445656463572;-0.534985877574795;-0.389394434114437
"M379.28163T1295.91458";-1.13593977103277;0.0814061490984649;-0.316799411494324;0.493987670929256;0.550898988305835;0.32644637419356
"M379.24840T646.13159";1.35833037249921;-0.164171013717845;-0.381434190980994;-0.257331390631725;-0.719191419207331;0.163797642038682
"M379.75029T646.01107";1.28752898611545;-0.0596463192330681;-0.0803145000364982;0.198048767798552;-1.6580908838498;0.312473949205358
"M380.25542T1131.29168";-0.485495331790135;-0.266820059603001;-0.369637765570304;1.51491206492263;-0.126138848356191;-0.266820059603001
"M380.33665T1247.27824";0.70871372512182;-1.01197965792544;0.694673088247167;-0.753937355070446;-0.813192713110213;1.17572291273712
"M380.33662T1157.64729";0.650777852255712;-1.3446896441336;0.469914427635273;-0.548174209621373;-0.0509383027316104;0.823109876595595
"M381.31461T1176.27106";-0.537668630479279;0.416741611820242;0.0871636389298056;0.416741611820242;-0.117398563578556;-0.265579668512441
"M381.33971T1247.35274";0.811122875303713;-1.02156051834394;0.81612794594513;-1.15948282362068;-0.716565082318364;1.27035760303413
"M382.15397T905.00601";-0.87267407608035;0.376970511527344;1.00642551504282;0.149998634494146;0.0770467642592123;-0.737767349243182
"M382.29497T1076.33215";1.24110636008612;0.258405562000983;0.263421654564868;-0.342731857401899;-1.1900189123483;-0.230182806901763
"M382.30058T1335.27723";0.294348078674868;-0.297859761867377;-1.19212901331169;0.142909984429357;0.477582540076385;0.575148171998456
"M383.20388T1132.06977";-0.447997259221871;0.612449414243404;-0.128390207544673;0.181156296433525;0.0923660938028554;-0.309584337713222
"M383.29392T1246.16888";-0.141551510481147;0.547121562230632;-0.705458880143565;0.377160357273036;0.47394052859196;-0.551212057470923
"M383.29790T1076.39655";1.35284190775937;0.373720182063235;0.311572047044512;-0.821762469416533;-0.581346807130836;-0.63502486031975
"M383.20330T120.45672";-1.37185710209097;-0.225177371588826;0.641874338461711;0.0913102117513583;0.40426466995842;0.459585253508305
"M383.39916T1362.30015";0.814375728142758;-1.14358071527036;0.85916475743861;-0.408857793549772;-0.245388538331236;0.124286561569991
"M383.32321T1309.36171";-0.392506472157805;1.74331960968077;-0.628625206860357;-0.39846553648832;0.0606358703856753;-0.38435826455996
"M384.20695T1132.06977";-0.532487705570042;0.309946848680099;-0.359136392272637;0.436180591805168;0.295185398350841;-0.149688740993442
"M384.40225T1362.35372";0.902336652343707;-1.00033379721929;0.984247573388028;-0.462322212490203;-0.0507630799252035;-0.373165136097046
"M385.12842T179.39555";0.796604270681238;-0.360777258363548;0.453102454539985;0.155261099446473;-0.0133519545483677;-1.03083861175578
"M385.35343T1320.69794";0.494182636796475;-3.98512450984809;1.70431656899375;0.528334300891214;0.434820789868827;0.823470213297827
"M386.16076T1142.14041";0.329009128584218;-1.52572073585502;-0.143851635253503;-1.42507913837555;1.0183253980269;1.74731698287295
"M386.30053T1222.73977";0.369562651455277;0.151036768606551;-0.5224341395448;-0.483159536898165;0.438691441495171;0.0463028148859662
"M387.17932T922.15500";-0.478460419386325;0.373008272969277;-0.0551435096729228;0.487344031321616;-0.0551435096729228;-0.271604865558704
"M387.19300T1038.67110";-0.365853610796579;0.635212850701622;-0.291212893923986;0.234812851713891;0.070011990051131;-0.282971187746079
"M387.32132T1182.50106";-1.17587112186152;0.11642428407235;-0.104314080879054;0.526449964080954;0.416664709463534;0.220646245123741
"M388.25458T435.14407";1.27096660849532;0.825038458693799;-0.344265484788214;-0.483513961608638;-0.668192919386122;-0.600032701406138
"M388.18244T922.15500";-0.406249341958946;0.538426027911214;-0.177117324823039;0.233288546766331;-0.0112305830724898;-0.177117324823039
"M388.19619T1038.67110";-0.349922328927281;0.226939584252467;-0.389371224796747;0.397736745714412;0.464539552684439;-0.349922328927281
"M388.32489T1182.15241";-1.13999804065466;0.252491886762633;-0.773377149474453;0.923233756252655;-0.264501407991526;1.00215095510535
"M389.11182T1153.25479";-0.0181182241378555;0.571881360328299;-0.614434742799941;0.24027410537423;-0.252051739789514;0.0724492410248084
"M389.26840T1372.79016";0.621405997967292;-0.499612703518704;-0.633489281324261;0.527065502015988;0.150965148849001;-0.166334663989316
"M389.18597T921.96207";-0.119247147522296;0.538147963725294;0.241627140995078;-0.975413470372807;0.388660823790025;-0.0737753106152999
"M389.26809T972.71432";-0.481169286513976;0.415857182196435;-0.652360734714434;0.549143621953582;0.528756573940938;-0.360227356862539
"M390.11247T1153.25479";-0.0928623566568419;0.617174691956595;-0.580745630401093;0.159819069595278;-0.0726962791947762;-0.0306894952991891
"M390.12103T499.62946";0.771533088511711;1.66158903462602;-1.95728387542429;-0.187309178830956;0.228616705919576;-0.517145774802064
"M390.24850T958.76558";0.842448914009448;-0.315025707540594;0.0492482987686053;0.0230334903146376;-0.7658807144828;0.166175718930722
"M390.25953T435.11612";1.08093290984281;1.07677801497102;-0.147735370854957;-0.54176059219838;-0.686402066729065;-0.781812895031418
"M391.11013T1153.25479";-0.0399281028100789;0.488409650038388;-0.69197514329119;0.166726940096425;-0.0288228674864281;0.105589523452911
"M391.25157T958.07113";0.871692258627926;-0.382132328725291;0.0438069084578618;-0.0276541467024434;-0.632299493691205;0.126586802033138
"M391.26179T434.56179";1.1385091884715;1.02442741896189;-0.180148649105427;-0.510211016834164;-0.743594630289956;-0.728982311203848
"M392.11027T1153.25479";-0.17679797616579;0.299507162388417;-0.584159025757491;0.102432694402139;0.0324270010698847;0.326590144062846
"M393.08571T965.87481";-0.24579496219833;0.0386806092863797;-0.609649688379699;0.0292761312131544;0.593944137474408;0.193543772604079
"M393.33854T1391.51617";-1.7381682130919;-0.686487431102426;0.323173296244486;0.57221178160368;0.792722740650215;0.736547825695949
"M393.28779T927.57720";-2.02397443735928;-2.02397443735928;2.23285708423951;-2.02397443735928;2.30922518031037;1.52984104752795
"M394.18343T1120.43777";-0.379684831863178;-0.101216962377026;1.7796330345241;-0.655201396796229;-0.189791978401649;-0.453737865086012
"M394.22112T827.97773";-0.85960893533894;0.0707303312757421;0.262299457773588;0.176003011559075;0.401992150347452;-0.051416015616917
"M394.34667T1391.27955";-1.01961641908171;-0.632166017853145;0.145110778267434;0.389268171976032;0.582137596535225;0.535265890156148
"M394.31580T1164.26985";0.00257625866547175;0.331736496654398;-1.3347174150339;0.425755597180281;0.273214143793837;0.301434918739911
"M394.30529T1226.75968";-0.172173737661374;0.342969826535456;-0.226052634948448;1.39035616765895;-0.499946760524912;-0.835152861059674
"M395.20378T959.39533";0.818295663566746;-0.380282271385313;0.135772968941941;-0.0352603329795453;-0.741819400897491;0.203293372753655
"M395.34986T1391.49781";-0.323332774475394;-2.17023347987098;0.45897808894122;0.593975578672312;0.727857870282234;0.712754716450619
"M396.20759T959.28391";0.750264412935346;-0.262176136411837;0.0893257668705785;-0.0162160114876731;-0.633753026970727;0.0725549950643236
"M396.27273T1022.86042";0.210821272433704;0.106892219150783;-0.72138415291925;0.577980437386152;-0.128299300366989;-0.0460104756843958
"M396.31035T1148.84378";-0.239393222669342;0.0884210562055349;0.579178553074344;0.307589292780291;0.275892674223509;-1.01168835361434
"M396.35332T1390.72403";-3.72992108207158;0.376544999819784;0.90921666810279;0.731405793515821;0.907627005463917;0.805126615169271
"M396.31062T1272.04930";-0.231196662700299;0.124048596735662;-0.932705831041969;0.697311081347922;0.205717919021233;0.136824896637436
"M397.11037T164.99811";-0.552869393669899;-0.379834580246026;0.328647240590517;0.0819468312921914;0.451031478175798;0.0710784238574272
"M397.25759T1015.47392";-0.0820211148756912;0.782380671867907;-1.0093736344289;0.762159073073741;-0.661836236429429;0.208691240792368
"M397.23629T1174.67263";0.12225759532659;0.21511681941008;-0.930968067622427;-0.64302201313487;0.557908395311477;0.678707270709157
"M397.38976T1362.15945";0.371809879579229;-1.15750969345941;0.825063543432259;-0.452319700941706;0.0364999416202576;0.376456029769383
"M397.31379T1271.80660";0.079582544358056;0.169308771340495;-0.00327470013989153;-1.11284099366333;0.658537298663673;0.208687079440994
"M398.23234T1201.07933";-0.427656666383755;0.251933021945568;-0.149746929574677;0.276719225505285;0.160236925380798;-0.111485576873244
"M398.39755T1393.81311";-0.164550652424407;-1.33055134800711;0.067985609356304;-0.11252054842958;0.810962795752098;0.728674143752703
"M398.32651T1192.10531";-0.833868203935417;-0.201053419832416;0.697518932758806;0.330462477141297;0.344702562908658;-0.337762349040928
"M399.17589T828.25574";-0.790652039806699;-0.284866933848677;0.487165955617292;0.173469281919521;0.262325301423434;0.152558434695129
"M399.23600T1200.82797";-0.264229099184286;0.523863638311343;-0.287753319648741;-0.910762286421534;0.474399780198678;0.464481286744541
"M399.24786T1272.99735";0.238335254840376;0.988452372003545;-1.59494613509046;0.308943050153359;0.0418140965309608;0.0174013615622192
"M399.24997T1142.88665";0.197804851604123;0.620042284263748;-1.83522693327122;0.0884558052172519;0.444765680682349;0.484158311503751
"M399.40143T1394.05759";-0.392426253039156;-1.0502929758014;-0.0951346407919129;-0.0241561955869296;0.822686085518239;0.739323979701162
"M399.35766T1245.79962";0.807909636228753;-0.692808455808612;0.271921720354498;-0.534912704698973;-0.637773137990641;0.785662941914966
"M399.32941T1192.10531";-0.812466385362846;-0.109480759277284;0.592749848275005;0.386499189144397;0.322184019409305;-0.379485912188584
"M400.14558T187.74115";-1.11141859211589;1.49113577921465;1.26673567354627;0.235419027161725;-0.200577107650774;-1.68129478015597
"M400.20889T414.39050";0.309831707726632;-0.327651115849513;2.08006607358726;-0.13216412253161;-0.972332152057594;-0.957750390875169
"M400.34252T1241.19395";-0.362654400801035;-0.458342067663401;0.894800501685574;-0.211284317554711;-0.240180606598177;0.377660890931764
"M401.26583T1271.51091";-0.147584791525663;0.0544523636534516;-0.670150552295607;0.656799791864396;0.101681987757721;0.00480120054568899
"M401.26173T663.18104";1.3044901795626;-0.171758942045372;-0.368012241249942;-0.322131604188097;-0.757582669533667;0.314995277454478
"M401.34125T1358.47393";1.06710713750367;-0.296546891728319;-0.239084714070263;-0.415955057248533;-0.30509024318745;0.189569768730915
"M401.34538T1240.99210";-0.25042931124497;-0.635127339137363;0.889939057685912;-0.0459575347785056;-0.291616839930043;0.333191967404989
"M401.30455T1156.35925";-0.466407280279406;0.241453928473238;-0.735821455682389;0.747751928260952;0.416533205161357;-0.203510325933758
"M402.23289T320.54375";0.789521127673662;0.374460252298688;0.613904445368663;-0.490411211481742;-1.11946959198769;-0.168005021871585
"M402.27509T1153.77202";0.76524454059949;0.295810734890349;0.135205048597723;0.555705676959327;-1.37311986184211;-0.378846139204786
"M402.34498T1358.06483";1.12145687913857;-0.545065871713396;-0.258387076775245;-0.360809001259704;-0.0879052913557704;0.130710361965535
"M402.34866T1240.86948";-0.0483135927368952;-0.743314044617834;0.813299573229229;-0.156270137404486;-0.203633879500924;0.338232081030917
"M403.28386T1270.49688";-0.238163759902679;0.369834123942941;-1.36688422564974;0.922594323791312;-0.0244820495671127;0.337101587385278
"M403.23238T1179.51159";-0.441626351288804;0.11625765029815;-0.175553022129482;0.517084499176914;0.167181903489738;-0.183344679546537
"M404.26430T1028.85525";0.588200739893535;0.231100988783696;0.0617003150849892;0.00242480734866868;-0.718677064911614;-0.164749786199291
"M404.20571T922.15500";-0.453882019127923;0.475394270027219;-0.0179118938999118;0.351321623872937;0.0265073778003271;-0.381429358672648
"M404.23567T1179.82460";0.0705312504816123;-0.78536850446354;-0.998770819575595;0.933286881227158;0.0813654371962282;0.698955755134141
"M405.20924T922.15500";-0.556694927691906;0.392096696108693;-0.189897849408855;0.261429521221191;0.20177338389281;-0.108706824121935
"M405.31431T1098.74301";0.57339726307182;1.46951485842942;0.689613534106917;-0.481203255246464;-0.522510960829848;-1.72881143953184
"M406.13784T1153.25479";-0.0497056550354464;0.386729885457849;-0.625076926945009;0.136825929103399;-0.0790591980660408;0.230285965485234
"M406.26965T1028.46039";0.572682693473114;0.230290712508908;0.0643813215449454;-0.303200041315075;-0.721371482277061;0.157216796065169
"M406.27973T1131.79538";-0.202426990870369;0.657796130772093;-0.063840060468374;0.184670821547902;-0.0568562519658408;-0.519343649015393
"M407.13899T1153.25479";0.0889804915290932;0.421522297963122;-0.966401560806098;0.371262517165054;0.178588524124997;-0.0939522699761688
"M407.33613T1248.54013";0.446827813801948;0.202370545047014;0.439067009066286;-1.21992398128956;-1.05623992742147;1.18789854079577
"M407.30955T1145.99867";1.41668009141801;-2.88045431290222;1.40464564667109;-2.88045431290222;1.44600180638356;1.49358108133177
"M407.31390T1325.96572";-1.48865288250578;1.34273100419682;-2.90548885929084;0.961343421219695;1.15200008797081;0.938067228409284
"M408.17800T391.46603";2.31358951209765;-1.80909815340092;2.67710316970806;-1.80909815340092;-0.824142709499978;-0.548353665503902
"M408.32333T1261.33293";0.233185643203526;0.16138353800903;0.613334295156996;-0.310892919638738;-0.513313887201313;-0.183696669529509
"M409.21947T1028.46039";0.662746605270721;0.389400556059962;0.144417212221579;-0.156474263943685;-0.661999165707118;-0.378090943901481
"M409.31981T1270.68727";-1.93994542936405;-1.93994542936405;1.86172864315468;-1.93994542936405;1.93071306927034;2.02739457566712
"M410.10456T127.98196";1.4088604171203;0.187361068162355;0.0105480321572529;0.441688051715096;0.327287049901622;-2.37574461905662
"M410.19017T233.75434";-0.446083220304504;0.460323660420998;-0.225422324678205;0.136797790093587;0.384121474544298;-0.309737380076193
"M410.26657T1225.64916";-0.233072903804333;-1.0416523867891;-0.4475668127614;0.35374308946712;1.0535977464523;0.314951267435416
"M410.22302T1028.46039";0.600473873473201;0.0956228598418701;0.0397555483603866;0.139552071900758;-0.272817250977739;-0.602587102598481
"M410.32631T1113.46042";-1.55606781804182;-0.251614139725321;0.253644299123818;0.825276232434478;0.126092535082041;0.602668891126802
"M411.09324T1153.25479";-0.0829416818977931;0.426851597450251;-0.861152036799305;0.0665723622171087;0.0564738216927518;0.394195937336982
"M411.19249T233.75434";-0.420188969080556;0.238212806002723;-0.0343587463355126;0.0594919062798036;0.520571497391919;-0.363728494258368
"M411.27015T1225.45857";-1.06956896798789;-1.15500305329637;-0.0616855564174662;0.898885107076729;1.3820107178456;0.00536175277939009
"M412.30532T799.81457";-1.61884276049687;-0.307597806975022;-0.342347575667942;0.834393874827332;0.575127504757641;0.859266763554853
"M412.34175T1227.08181";0.248042529040664;-1.1291349412237;0.436984807509643;0.687495628620715;0.494981505087808;-0.738369529035132
"M413.14111T271.52539";-0.835487587111802;-0.736270035910195;-0.343870468457781;-0.197957664462115;0.6818209192472;1.43176483669469
"M414.28438T1015.03475";-0.714770929318316;0.596162818501492;-0.379447845788719;0.581745985700987;-0.11457390934372;0.0308838802482691
"M415.03641T1391.68565";-1.38176677705037;-0.204020295142337;0.173035128520853;0.199126998835785;0.826007016560122;0.387617928275946
"M415.21185T1012.90823";0.860592236135303;0.336959891874952;-0.0300867736216498;-0.125722375755957;-0.954093087247991;-0.0876498913846581
"M415.28161T1113.21741";-1.74505932071553;-0.362256607260833;0.198058784421333;0.893886416255909;0.379858432941119;0.635512294358009
"M415.27387T1240.65808";-1.01699417967406;-0.179735205133205;-0.722234223602203;-0.660725782004747;0.798923871033626;1.78076551938059
"M416.25683T472.50554";1.30893389507327;0.772958633449854;-0.321374562326259;-0.342814520503536;-0.648035244164645;-0.769668201528684
"M416.26704T1149.63106";0.545003314957691;-0.742104663678703;0.361516006684411;-0.960398352991966;-0.0153040950626268;0.811287790091189
"M417.18554T959.96938";0.936335257100359;-0.339312165039806;0.340553532387842;0.247915051189441;-1.31978041663323;0.134288740995396
"M417.25891T472.39074";1.23132811568318;0.810660959201732;-0.124392804329147;-0.481660291230487;-0.591866981659565;-0.84406899766571
"M418.30567T1226.61529";0.709258891318391;0.954019917696751;0.0248244307677503;-1.68863189680197;-0.363020579341133;0.363549236360216
"M419.24228T1116.78008";-0.218752574292011;-0.888061180975647;0.333180998454751;0.740590295992908;0.3651335497135;-0.332091088893512
"M420.27032T1131.42291";-0.483609958416673;0.348090144578252;-0.050430927527556;0.139952602213487;0.216219074011616;-0.17022093485915
"M420.20183T995.80630";0.123319204567796;-0.0418168048992504;-0.363982689351552;0.414243001848352;0.279683617090889;-0.411446329256225
"M420.31051T1270.81735";-0.291545657103679;-0.0490892790513334;-0.958235772073123;1.02059022244292;0.187546413200128;0.0907340725850851
"M421.27338T1131.79538";-0.528921853503579;0.241399936979126;-0.0742905279564598;0.378374209721556;0.197961947034941;-0.2145237122756
"M422.27513T1131.31542";-0.523667523687339;0.2088630454721;-0.275668458848485;0.620661525022295;0.54174589059213;-0.571934478550699
"M423.27546T678.68231";1.12956989928036;0.00519865769584483;-0.213355113806881;-0.276043810757936;-1.06273297430301;0.41736334189162
"M423.36149T1171.86067";-1.184553001614;-0.369504999088814;0.452563180080299;0.57376680013967;0.583428218293572;-0.0557001978107144
"M423.32942T1286.17849";0.0437996738887379;0.343316848615558;-1.84787953805217;0.597753153563833;0.160506242357797;0.702503619626241
"M423.32536T1098.74860";-0.0393233614985885;1.23943495060422;0.85857785913179;-0.921530307979629;-0.437278025157849;-0.699881115099948
"M423.36118T1227.40419";-0.567455566961721;0.563296713356023;-0.342261770877718;-0.769445460129518;0.759076859900451;0.356789224712483
"M424.34242T1220.31898";-0.186882513156659;-0.0824135135523193;0.732806012770329;-0.0824135135523193;0.254819536317572;-0.635916008826619
"M424.36276T1162.83292";0.981730624059036;-1.65861579953358;0.827020294130865;-1.56896984066254;0.388890493670862;1.02994422833535
"M424.34191T1310.84651";-0.34254554603916;-0.0578909688115418;-0.510048638485481;-0.0109015078330385;0.92613318251083;-0.00474652134161946
"M425.28924T1245.89577";-0.277745682639114;-0.64340440286762;-0.189535466998934;-0.058491356205725;0.806999734604692;0.362177174106714
"M425.36554T1161.10800";0.688680622359404;-0.66112578654887;0.423916672638009;-1.38106244485274;0.0453784277331833;0.884212508671007
"M425.33890T1394.58160";0.723538030877525;-0.946571311533224;-0.671423076840935;0.0407273283220494;-0.0528995904780847;0.906628619652668
"M425.30451T966.94873";-0.595384340544066;-0.368547131952662;0.524248690084533;0.424384832304615;0.39547155572641;-0.380173605618808
"M425.36607T1248.05523";0.743831261821782;-0.91434510238997;0.622757201498436;-0.795900554456865;-0.915739644733562;1.25939683826018
"M426.35796T1248.32370";-2.05848257528643;1.7871310107709;-1.8151029883101;1.8876931907654;1.91415902780715;-1.71539766574691
"M426.32113T1028.84092";-0.120204161830329;-1.03319432096716;-0.0151936363966369;-0.120204161830329;-0.273323643035154;1.56211992405962
"M426.32126T917.69957";0.0142297078994521;-1.44714985604835;-0.398955279900127;0.833001628943039;-0.0926021399773181;1.09147593908329
"M426.30752T966.31562";-0.0514658549069799;-0.52457428885026;0.996574079040984;-0.763072080965601;0.35690251641742;-0.0143643707355602
"M426.30785T1151.07262";-0.700392770865489;0.500261276068875;1.41834125742207;-0.169531923206697;-0.681689104904398;-0.366988734514361
"M427.28189T1286.09810";-0.957410864029344;0.540311675138496;-0.272661398246678;0.466022390254857;-0.132394951732955;0.356133148615633
"M427.37780T1390.85697";-0.608643993659253;-1.30946408282814;0.140112637032413;0.207775892277197;0.981932778494019;0.588286768683764
